"Data Source","World Development Indicators",

"Last Updated Date","2026-02-24",

"Country Name","Country Code","Indicator Name","Indicator Code","1960","1961","1962","1963","1964","1965","1966","1967","1968","1969","1970","1971","1972","1973","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017","2018","2019","2020","2021","2022","2023","2024","2025",
"Malaysia","MYS","Labor force with advanced education (% of total working-age population with advanced education)","SL.TLF.ADVN.ZS","","","","","","","","","","","60.87","","","","","","","","","","87.929","","","","","","","","","","","63.339","","","","","","","","","67.226","","","","","","","","","","","65.66","66","67.31","68.25","69.33","69.25","69.64","70.46","","76.62","69.99","77.92","","","",
"North America","NAC","Labor force with advanced education (% of total working-age population with advanced education)","SL.TLF.ADVN.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","80.9577153554377","80.699542386393","80.3653900752153","80.2933258239752","80.1101076286914","79.6296101466913","79.2354711085339","78.8280304462843","78.5017238970356","78.1804787929484","77.9474908848858","77.9260582395203","77.7966713302166","77.7246662225963","77.7179611859232","77.380811977","76.5903237032395","76.0933275940221","75.7063309688151","75.1375392122689","74.530281738453","74.0707503405377","73.766200365353","73.4599604741482","73.3607484150398","73.322338146027","71.7909369988437","71.6719109584589","71.9673010974316","72.05436220277","71.8077146293471","",
"Namibia","NAM","Labor force with advanced education (% of total working-age population with advanced education)","SL.TLF.ADVN.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","86.321","","","","","","","","","","","","","","","","82.921","","87.74","86.594","85.716","","74.767","","79.006","","","","","","","",
"New Caledonia","NCL","Labor force with advanced education (% of total working-age population with advanced education)","SL.TLF.ADVN.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","83.225","86.198","","",
"Niger","NER","Labor force with advanced education (% of total working-age population with advanced education)","SL.TLF.ADVN.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","64.916","","","68.846","","","69.576","","75.676","","","72.539","","","",
"Nigeria","NGA","Labor force with advanced education (% of total working-age population with advanced education)","SL.TLF.ADVN.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","72.547","","","73.597","","","78.054","75.952","74.182","",
"Nicaragua","NIC","Labor force with advanced education (% of total working-age population with advanced education)","SL.TLF.ADVN.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","83.504","","","","87.916","","","","","","","89.965","","85.64","","","","","","","","","","","",
"Netherlands","NLD","Labor force with advanced education (% of total working-age population with advanced education)","SL.TLF.ADVN.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","78.631","79.179","80.409","80.555","80.171","80.321","80.669","79.859","79.884","79.506","79.266","79.428","80.139","79.894","79.87","79.305","79.027","80.533","80.208","79.58","79.223","79.11","79.439","78.97","78.973","79.378","80.316","79.885","80.018","",
"Norway","NOR","Labor force with advanced education (% of total working-age population with advanced education)","SL.TLF.ADVN.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","84.275","86.302","86.818","85.856","86.432","85.95","86.21","85.932","86.948","86.05","86.432","86.866","86.822","87.115","86.447","85.662","84.748","85.433","84.973","84.609","84.522","83.279","83.353","83.797","83.584","82.979","81.285","79.956","80.13","",
"Nepal","NPL","Labor force with advanced education (% of total working-age population with advanced education)","SL.TLF.ADVN.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","73.063","","","","","","","","","67.666","","","","","","","","",
"Nauru","NRU","Labor force with advanced education (% of total working-age population with advanced education)","SL.TLF.ADVN.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","65.746","","","","","","","69.914","","","","","","","","87.952","","","","",
"New Zealand","NZL","Labor force with advanced education (% of total working-age population with advanced education)","SL.TLF.ADVN.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","69.76","82.45","83.28","83.57","84.24","83.64","83.76","83.42","","","","","",
"OECD members","OED","Labor force with advanced education (% of total working-age population with advanced education)","SL.TLF.ADVN.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","79.4154963322171","79.0666873344235","79.2252215473901","79.3526969289857","79.1183174493545","78.9277208736847","78.8874874182439","78.5743948475168","78.2487645237627","78.267609799037","77.9121157382574","77.8141803812592","77.6726112982893","77.4698386341703","77.1881063432934","77.0995505500685","77.0395989178926","76.8434532689486","76.653932866113","76.7431655014972","75.4417229306722","75.6450998402182","76.190189675625","76.4431418807135","76.3500690541514","",
"Oman","OMN","Labor force with advanced education (% of total working-age population with advanced education)","SL.TLF.ADVN.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","70.44","67.85","","","77.17","","","","",
"Other small states","OSS","Labor force with advanced education (% of total working-age population with advanced education)","SL.TLF.ADVN.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","79.5645452230314","","","","","79.1238990867686","","","","",
"Pakistan","PAK","Labor force with advanced education (% of total working-age population with advanced education)","SL.TLF.ADVN.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","62.867","63.426","62.735","64.698","62.606","61.405","61.379","64.656","64.353","61.615","69.013","57.216","","61.196","64.668","63.016","67.468","","","","68.392",
"Panama","PAN","Labor force with advanced education (% of total working-age population with advanced education)","SL.TLF.ADVN.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","76.674","","","","","","77.308","","","83.737","82.809","77.982","84.47","83.935","83.58","83.564","83.183","82.407","84.264","82.129","82.283","83.466","84.929","80.542","79.377","79.159","78.818","78.518","",
"Peru","PER","Labor force with advanced education (% of total working-age population with advanced education)","SL.TLF.ADVN.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","88.553","","85.969","82.849","86.12","84.378","82.372","84.22","81.118","83.894","87.738","86.52","86.793","86.896","87.142","87.816","87.041","86.93","85.864","86.634","86.008","87.189","85.821","78.344","82.552","84.055","84.222","83.957","",
"Philippines","PHL","Labor force with advanced education (% of total working-age population with advanced education)","SL.TLF.ADVN.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","60.428","","","","","","64.82","65.05","65.13","64.04","","63.49","63.16","63.3","56.901","","","","62.544","67.859","68.056","","",
"Palau","PLW","Labor force with advanced education (% of total working-age population with advanced education)","SL.TLF.ADVN.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","76.672","","","","","","","","","","","","","","83.526","","","","","","79.044","","","79.395","","",
"Papua New Guinea","PNG","Labor force with advanced education (% of total working-age population with advanced education)","SL.TLF.ADVN.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","70.31","","","","","","","","","","","","79.072","","","",
"Poland","POL","Labor force with advanced education (% of total working-age population with advanced education)","SL.TLF.ADVN.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","81.435","81.881","81.413","79.571","80.21","80.07","79.705","78.93","79.288","80.06","80.163","80.668","81.49","81.003","80.694","80.684","80.612","80.523","80.891","80.928","80.604","80.829","80.726","80.32","81.577","81.502","81.552","82.011","",
"Pre-demographic dividend","PRE","Labor force with advanced education (% of total working-age population with advanced education)","SL.TLF.ADVN.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Puerto Rico (US)","PRI","Labor force with advanced education (% of total working-age population with advanced education)","SL.TLF.ADVN.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","58.99","","","","","64.881","","","","","",
"Korea, Dem. People's Rep.","PRK","Labor force with advanced education (% of total working-age population with advanced education)","SL.TLF.ADVN.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Portugal","PRT","Labor force with advanced education (% of total working-age population with advanced education)","SL.TLF.ADVN.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","88.247","86.989","87.204","86.969","85.028","83.29","86.32","88.154","87.747","87.108","87.605","87.394","86.14","86.334","84.559","85.39","85.438","83.888","83.004","81.923","80.594","79.646","81.918","82.368","82.993","82.356","83.5","83.778","82.427","83.723","82.546","82.026","83.407","",
"Paraguay","PRY","Labor force with advanced education (% of total working-age population with advanced education)","SL.TLF.ADVN.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","89.796","90.209","","91.743","84.606","87.296","87.873","89.064","87.672","87.534","89.793","85.946","85.853","88.013","87.72","88.704","85.088","86.945","85.961","86.777","","","","","","","","",
"West Bank and Gaza","PSE","Labor force with advanced education (% of total working-age population with advanced education)","SL.TLF.ADVN.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","81.733","79.492","77.982","80.301","79.269","79.9","77.142","78.377","77.092","77.66","77.392","76.485","75.177","75.103","72.811","77.154","76.967","77.236","74.076","74.066","68.904","71.778","72.569","","68.71","",
"Pacific island small states","PSS","Labor force with advanced education (% of total working-age population with advanced education)","SL.TLF.ADVN.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Post-demographic dividend","PST","Labor force with advanced education (% of total working-age population with advanced education)","SL.TLF.ADVN.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","80.9050955190209","80.609537518837","","80.2482116744289","79.1360606791081","78.0752617020135","78.7614774966842","78.7063162953147","78.7275407790193","78.2976379741208","78.1345747567339","78.1096765691213","77.6842970996343","77.7841337865578","77.3691448577103","77.0412733857973","76.9096950926182","76.6038553090568","76.2582645209939","76.2304331122838","76.2184128742971","76.0681983730187","76.021578749285","75.9440134754499","75.0286279433929","74.7898375651872","75.299405745608","75.4742328039823","75.4129328980852","",
"French Polynesia","PYF","Labor force with advanced education (% of total working-age population with advanced education)","SL.TLF.ADVN.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Qatar","QAT","Labor force with advanced education (% of total working-age population with advanced education)","SL.TLF.ADVN.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","84.44","100","83.31","","84.43","","85.14","88.02","88.88","","","","",
"Romania","ROU","Labor force with advanced education (% of total working-age population with advanced education)","SL.TLF.ADVN.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","79.865","80.988","79.792","78.908","77.755","76.903","75.714","80.138","79.581","82.343","81.641","81.253","81.282","80.715","80.547","80.32","80.498","80.341","81.953","81.669","82.739","82.622","82.559","82.15","81.842","82.945","82.135","82.148","",
"Russian Federation","RUS","Labor force with advanced education (% of total working-age population with advanced education)","SL.TLF.ADVN.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","68.878","69.401","69.297","69.568","70.659","70.786","71.342","66.666","66.946","67.144","66.775","67.08","79.844","80","80.549","",
"Rwanda","RWA","Labor force with advanced education (% of total working-age population with advanced education)","SL.TLF.ADVN.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","93.171","","","70.99","72.323","70.727","77.841","74.353","75.905","77.754","76.487","",
"South Asia","SAS","Labor force with advanced education (% of total working-age population with advanced education)","SL.TLF.ADVN.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","72.268","","","","","","69.206","","","","","68.912","","","","","65.8968652577766","","64.060493487188","","","","","","61.0250158677425","61.849919808694","61.4356060764034","62.2201041478211","65.3771238713066","66.7702047697224","66.3425080918559","",
"Saudi Arabia","SAU","Labor force with advanced education (% of total working-age population with advanced education)","SL.TLF.ADVN.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","76.013","76.455","76.678","77.412","77.029","77.347","78.875","78.193","",
"Sudan","SDN","Labor force with advanced education (% of total working-age population with advanced education)","SL.TLF.ADVN.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","71.794","","","63.669","","","","","","","","","","","36.338","","","",
"Senegal","SEN","Labor force with advanced education (% of total working-age population with advanced education)","SL.TLF.ADVN.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","60.47","","","","67.788","62.973","56.223","","64.716","","","62.288","64.975","59.627","",
"Singapore","SGP","Labor force with advanced education (% of total working-age population with advanced education)","SL.TLF.ADVN.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","87.95","88.65","","","","88.9","","","","","","","86.474","85.55","85.474","84.838","",
"Solomon Islands","SLB","Labor force with advanced education (% of total working-age population with advanced education)","SL.TLF.ADVN.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","94.794","","","","","","","","","","","","",
"Sierra Leone","SLE","Labor force with advanced education (% of total working-age population with advanced education)","SL.TLF.ADVN.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","77.09","","","","","","","","","","","69.983","","","","73.469","","","","","","","",
"El Salvador","SLV","Labor force with advanced education (% of total working-age population with advanced education)","SL.TLF.ADVN.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","79.75","77.897","78.332","79.49","77.556","75.653","77.453","76.781","77.433","76.791","76.868","76.891","76.943","78.818","77.327","",
"San Marino","SMR","Labor force with advanced education (% of total working-age population with advanced education)","SL.TLF.ADVN.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","60.86","","","","","77.38","77.18","","","",
"Somalia, Fed. Rep.","SOM","Labor force with advanced education (% of total working-age population with advanced education)","SL.TLF.ADVN.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","63.263","","","41.45","","","",
"Serbia","SRB","Labor force with advanced education (% of total working-age population with advanced education)","SL.TLF.ADVN.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","75.915","68.582","65.306","64.552","63.32","62.126","63.377","69.011","69.615","70.285","71.945","72.493","71.746","70.358","73.034","74.295","75.044","75.143","",
"Sub-Saharan Africa (excluding high income)","SSA","Labor force with advanced education (% of total working-age population with advanced education)","SL.TLF.ADVN.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"South Sudan","SSD","Labor force with advanced education (% of total working-age population with advanced education)","SL.TLF.ADVN.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","91.812","","","","","","","","","","","","","","","","","",
"Sub-Saharan Africa","SSF","Labor force with advanced education (% of total working-age population with advanced education)","SL.TLF.ADVN.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Small states","SST","Labor force with advanced education (% of total working-age population with advanced education)","SL.TLF.ADVN.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Sao Tome and Principe","STP","Labor force with advanced education (% of total working-age population with advanced education)","SL.TLF.ADVN.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","39.433","","","","","","","","",
"Suriname","SUR","Labor force with advanced education (% of total working-age population with advanced education)","SL.TLF.ADVN.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","74.63","","81.635","","","","","","","","","",
"Slovak Republic","SVK","Labor force with advanced education (% of total working-age population with advanced education)","SL.TLF.ADVN.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","85.828","83.722","82.565","83.289","83.198","83.674","80.915","81.212","","","","","","75.941","75.047","74.696","74.214","74.118","74.347","74.069","73.706","74.754","74.576","78.504","79.506","80.085","80.375","",
"Slovenia","SVN","Labor force with advanced education (% of total working-age population with advanced education)","SL.TLF.ADVN.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","78.777","78.528","78.138","79.207","77.967","78.023","79.544","79.879","79.928","79.67","80.088","81.02","79.727","79.55","79.491","79.513","77.834","76.536","77.023","77.059","78.115","79.898","80.063","80.464","80.168","79.308","79.313","80.17","79.703","",
"Sweden","SWE","Labor force with advanced education (% of total working-age population with advanced education)","SL.TLF.ADVN.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","86.558","88.596","82.294","80.928","81.922","80.715","82.194","82.659","83.726","83.333","84.083","83.171","83.756","84.067","83.639","83.075","82.528","82.748","83.02","83.282","83.393","83.54","83.581","83.571","83.944","83.529","77.836","78.467","77.829","78.209","",
"Eswatini","SWZ","Labor force with advanced education (% of total working-age population with advanced education)","SL.TLF.ADVN.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","82.555","","","","","75.736","","73.347","","",
"Sint Maarten (Dutch part)","SXM","Labor force with advanced education (% of total working-age population with advanced education)","SL.TLF.ADVN.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Seychelles","SYC","Labor force with advanced education (% of total working-age population with advanced education)","SL.TLF.ADVN.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","88.112","88.694","87.702","87.331","86.648","84.86","84.249","","","80.185","86.192","",
"Syrian Arab Republic","SYR","Labor force with advanced education (% of total working-age population with advanced education)","SL.TLF.ADVN.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Turks and Caicos Islands","TCA","Labor force with advanced education (% of total working-age population with advanced education)","SL.TLF.ADVN.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Chad","TCD","Labor force with advanced education (% of total working-age population with advanced education)","SL.TLF.ADVN.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","67.773","","","","","","","",
"East Asia & Pacific (IDA & IBRD countries)","TEA","Labor force with advanced education (% of total working-age population with advanced education)","SL.TLF.ADVN.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","75.6245836720513","","","","","","","","","","","","","","","","","","","","","","","","","",
"Europe & Central Asia (IDA & IBRD countries)","TEC","Labor force with advanced education (% of total working-age population with advanced education)","SL.TLF.ADVN.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","73.3197829199513","73.7669448171981","73.6219839771931","73.9503409277134","74.3671886371474","74.7185044190387","74.9449830906179","73.2275822538335","73.2692354887942","72.719310485668","71.6048583078852","72.1701861203154","79.2156236402493","79.3791994025613","79.791080498506","",
"Togo","TGO","Labor force with advanced education (% of total working-age population with advanced education)","SL.TLF.ADVN.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","65.586","","","","86.098","64.479","","","","65.859","","78.289","","85","","","83.905","","","",
"Thailand","THA","Labor force with advanced education (% of total working-age population with advanced education)","SL.TLF.ADVN.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","91.777","","","","","","","83.438","","","87.76","87.66","87.75","85.686","85.691","85.168","84.227","83.911","83.813","82.799","81.567","81.119","81.161","81.348","81.116","",
"Tajikistan","TJK","Labor force with advanced education (% of total working-age population with advanced education)","SL.TLF.ADVN.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","78.097","","","","76.002","","72.781","","","","","","","64.274","","","","","","","","","",
"Turkmenistan","TKM","Labor force with advanced education (% of total working-age population with advanced education)","SL.TLF.ADVN.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Latin America & the Caribbean (IDA & IBRD countries)","TLA","Labor force with advanced education (% of total working-age population with advanced education)","SL.TLF.ADVN.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","83.6033206501278","83.2548779237816","82.7603668151337","83.2127048805339","83.7301689338348","82.7739821424298","82.5077387599294","82.6042558464811","","81.8088635867757","81.4178078165511","81.8172771645918","81.7908787255922","81.9001859373573","81.1773708795704","80.975221476928","81.0353687281357","81.0021786308568","78.0216517983825","79.495316164041","80.821457712741","81.2335573164724","81.1308576299005","",
"Timor-Leste","TLS","Labor force with advanced education (% of total working-age population with advanced education)","SL.TLF.ADVN.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","61.189","","","","","","74.98","","","58.849","","","68.726","","52.601","70.826","","","","","64.831","46.637","","","",
"Middle East, North Africa, Afghanistan & Pakistan (IDA & IBRD)","TMN","Labor force with advanced education (% of total working-age population with advanced education)","SL.TLF.ADVN.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","64.1840082743284","","64.1357714757289","","64.9667765195119","","","","","","60.9715339293623","64.4733157040363","","","","",
"Tonga","TON","Labor force with advanced education (% of total working-age population with advanced education)","SL.TLF.ADVN.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","89.833","","70.35","","","73.433","","80.398","","",
"South Asia (IDA & IBRD)","TSA","Labor force with advanced education (% of total working-age population with advanced education)","SL.TLF.ADVN.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","72.268","","","","","","69.206","","","","","68.912","","","","","65.8968652577766","","64.060493487188","","","","","","61.0250158677425","61.849919808694","61.4356060764034","62.2201041478211","65.3771238713066","66.7702047697224","66.3425080918559","",
"Sub-Saharan Africa (IDA & IBRD countries)","TSS","Labor force with advanced education (% of total working-age population with advanced education)","SL.TLF.ADVN.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Trinidad and Tobago","TTO","Labor force with advanced education (% of total working-age population with advanced education)","SL.TLF.ADVN.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","71.651","70.298","71.61","72.499","73.048","71.157","71.11","","","69.293","69.798","71.24","70.726","70.753","69.977","",
"Tunisia","TUN","Labor force with advanced education (% of total working-age population with advanced education)","SL.TLF.ADVN.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","63.491","64.599","64.753","65.465","67.278","67.433","69.801","63.57","63.491","55.183","67.229","66.093","66.583","","70.295","","","78.975","78.952","","",
"Turkiye","TUR","Labor force with advanced education (% of total working-age population with advanced education)","SL.TLF.ADVN.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","78.888","77.877","77.181","77.331","77.558","77.991","78.8","79.313","79.071","80.144","79.169","79.756","79.688","80.219","79.451","79.271","74.995","76.505","77.288","77.433","77.519","",
"Tuvalu","TUV","Labor force with advanced education (% of total working-age population with advanced education)","SL.TLF.ADVN.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","88.044","","","","","","87.328","86.853","","","","","80.912","","","",
"Tanzania","TZA","Labor force with advanced education (% of total working-age population with advanced education)","SL.TLF.ADVN.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","100","","","","","96.362","","95.188","","89.709","79.44","85.624","65.75","94.331","","","","","","89.026","","","","93.099","",
"Uganda","UGA","Labor force with advanced education (% of total working-age population with advanced education)","SL.TLF.ADVN.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","92.425","93.128","90.284","93.94","89.211","","","91.01","","91.616","","87.245","","","","",
"Ukraine","UKR","Labor force with advanced education (% of total working-age population with advanced education)","SL.TLF.ADVN.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","64.859","","","","","","","","","","","","","73.13","73.54","72.51","72.15","72.926","67.695","66.546","66.506","","","","",
"Upper middle income","UMC","Labor force with advanced education (% of total working-age population with advanced education)","SL.TLF.ADVN.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","76.0233311862564","","","","","","","","","","","","","","","","","","","","","","","","","",
"Uruguay","URY","Labor force with advanced education (% of total working-age population with advanced education)","SL.TLF.ADVN.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","75.248","75.062","75.044","79.879","78.796","78.803","78.457","79.388","80.851","82.479","82.483","81.719","81.669","83.991","82.996","82.766","83.926","82.797","83.158","83.265","83.048","82.187","","","80.213","81.355","81.471","",
"United States","USA","Labor force with advanced education (% of total working-age population with advanced education)","SL.TLF.ADVN.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","81.128","80.86","80.534","80.491","80.254","79.748","79.31","78.87","78.49","78.087","77.87","77.896","77.781","77.73","77.725","77.33","76.51","76.005","75.587","74.971","74.352","73.844","73.56","73.25","73.175","73.125","71.64","71.375","71.78","71.866","71.592","",
"Uzbekistan","UZB","Labor force with advanced education (% of total working-age population with advanced education)","SL.TLF.ADVN.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","72.687","","","","","",
"St. Vincent and the Grenadines","VCT","Labor force with advanced education (% of total working-age population with advanced education)","SL.TLF.ADVN.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Venezuela, RB","VEN","Labor force with advanced education (% of total working-age population with advanced education)","SL.TLF.ADVN.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","72.825","73.172","71.82","70.738","70.594","70.875","70.276","70.124","","","","69.08","74.138","","","","","","","","",
"British Virgin Islands","VGB","Labor force with advanced education (% of total working-age population with advanced education)","SL.TLF.ADVN.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Virgin Islands (U.S.)","VIR","Labor force with advanced education (% of total working-age population with advanced education)","SL.TLF.ADVN.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
