"Data Source","World Development Indicators",

"Last Updated Date","2026-02-24",

"Country Name","Country Code","Indicator Name","Indicator Code","1960","1961","1962","1963","1964","1965","1966","1967","1968","1969","1970","1971","1972","1973","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017","2018","2019","2020","2021","2022","2023","2024","2025",
"Myanmar","MMR","Labor force with intermediate education (% of total working-age population with intermediate education)","SL.TLF.INTM.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","59.558","70.371","","47.077","46.252","58.067","65.877","","","","","",
"Middle East, North Africa, Afghanistan & Pakistan (excluding high income)","MNA","Labor force with intermediate education (% of total working-age population with intermediate education)","SL.TLF.INTM.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","49.7353043934621","48.3748492571188","53.999272714836","","49.4920341672513","","","","","48.9197682938484","51.1460695679653","49.023897915494","","","","",
"Montenegro","MNE","Labor force with intermediate education (% of total working-age population with intermediate education)","SL.TLF.INTM.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","56.951","58.205","56.929","60.213","59.897","59.56","59.25","60.678","61.813","56.82","","","","","",
"Mongolia","MNG","Labor force with intermediate education (% of total working-age population with intermediate education)","SL.TLF.INTM.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","100","","","60.286","","","61.915","","57.896","57.428","57.861","59.005","56.631","57.334","58.727","58.71","57.765","58.648","58.624","64.118","61.747","56.894","60.306","57.206","59.539","",
"Northern Mariana Islands","MNP","Labor force with intermediate education (% of total working-age population with intermediate education)","SL.TLF.INTM.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Mozambique","MOZ","Labor force with intermediate education (% of total working-age population with intermediate education)","SL.TLF.INTM.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","64.311","","","","","","","75.472","","","",
"Mauritania","MRT","Labor force with intermediate education (% of total working-age population with intermediate education)","SL.TLF.INTM.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","38.5","","","","","54.511","","48.832","","","","","","",
"Mauritius","MUS","Labor force with intermediate education (% of total working-age population with intermediate education)","SL.TLF.INTM.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","64.867","66.229","67.222","68.355","69.8","66.377","65.195","64.975","64.95","65.148","","63.6","64.309","63.781","63.792","63.862","63.711","62.406","71.345","72.361","61.101","68.368","68.13","68.442","",
"Malawi","MWI","Labor force with intermediate education (% of total working-age population with intermediate education)","SL.TLF.INTM.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","76.094","","","","","","71.949","","78.283","","","","66.77","","","67.749","","","","58.388","",
"Malaysia","MYS","Labor force with intermediate education (% of total working-age population with intermediate education)","SL.TLF.INTM.ZS","","","","","","","","","","","44.813","","","","","","","","","","52.163","","","","","","","","","","","61.042","","","","","","","","","56.771","","","","","","","","","","","64.18","65.16","67.03","67.32","67.27","66.92","67.45","68","","66.5","68.81","67.66","","","",
"North America","NAC","Labor force with intermediate education (% of total working-age population with intermediate education)","SL.TLF.INTM.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","66.4727322842734","66.3086108634126","66.4008742856427","66.4812422234066","66.0630618923315","65.9750875727751","65.7499413165909","65.2749431260539","64.9773881476588","64.4491272973673","63.9681022806956","63.8417292622608","63.7444131620537","63.2673434332887","62.9783945672376","61.9599514608022","61.2288743453634","60.4276736416966","59.7144788773922","59.0875029977639","58.5434920690598","58.11877146245","58.1714672682172","58.158879573788","57.7934174685005","57.9228389361205","55.9949902363865","56.0287225838939","56.6407122469654","56.9304575603361","56.7612503196034","",
"Namibia","NAM","Labor force with intermediate education (% of total working-age population with intermediate education)","SL.TLF.INTM.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","56.633","","","","","","","","","","","","","","","","63.197","","57.721","54.702","65.116","","78.367","","60.844","","","","","","","",
"New Caledonia","NCL","Labor force with intermediate education (% of total working-age population with intermediate education)","SL.TLF.INTM.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","72.18","","","","","","","","70.654","71.079","","",
"Niger","NER","Labor force with intermediate education (% of total working-age population with intermediate education)","SL.TLF.INTM.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","47.592","","","41.817","","","38.342","","71.436","","","69.893","","","",
"Nigeria","NGA","Labor force with intermediate education (% of total working-age population with intermediate education)","SL.TLF.INTM.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","62.952","","","64.406","","","82.432","83.837","82.805","",
"Nicaragua","NIC","Labor force with intermediate education (% of total working-age population with intermediate education)","SL.TLF.INTM.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","60.447","","","","68.195","","","","","","","78.076","","67.306","","","","","","","","","","","",
"Netherlands","NLD","Labor force with intermediate education (% of total working-age population with intermediate education)","SL.TLF.INTM.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","70.069","70.745","70.998","71.832","73.002","73.506","73.596","72.764","71.832","71.725","71.594","72.128","72.82","72.831","71.586","70.583","71.484","69.926","69.64","69.71","69.083","69.04","69.326","69.472","68.764","70.781","71.39","72.112","71.501","",
"Norway","NOR","Labor force with intermediate education (% of total working-age population with intermediate education)","SL.TLF.INTM.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","76.982","77.725","78.162","77.543","77.422","77.412","77.055","75.738","74.97","74.6","75.072","75.654","76.517","74.826","73.644","73.094","73.042","72.358","71.242","71.336","70.008","69.437","70.158","69.654","69.244","68.962","62.496","62.053","60.874","",
"Nepal","NPL","Labor force with intermediate education (% of total working-age population with intermediate education)","SL.TLF.INTM.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","77.7","","","","","","","","","44.187","","","","","","","","",
"Nauru","NRU","Labor force with intermediate education (% of total working-age population with intermediate education)","SL.TLF.INTM.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","59.031","","","","","","","73.872","","","","","","","","77.653","","","","",
"New Zealand","NZL","Labor force with intermediate education (% of total working-age population with intermediate education)","SL.TLF.INTM.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","53.74","71.9","73.54","74.13","74.03","74.37","74.03","72.97","","","","","",
"OECD members","OED","Labor force with intermediate education (% of total working-age population with intermediate education)","SL.TLF.INTM.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","66.9921976385927","66.8871080871846","66.3526425741727","65.9286909826743","65.7346909905479","66.3051326627165","66.1111169477055","66.0093201065114","65.7252746210574","65.3973185082346","65.0429712675013","64.7192315252802","63.4907421180288","62.9664439130461","63.8018200747661","62.5876856899643","62.6356255397625","62.5047628015358","62.4035360346534","62.3423319626547","60.1039297503079","61.5644251398021","61.9689662915423","62.1334292372582","61.9270433449119","",
"Oman","OMN","Labor force with intermediate education (% of total working-age population with intermediate education)","SL.TLF.INTM.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","70.44","67.85","","","57.9","","","","",
"Other small states","OSS","Labor force with intermediate education (% of total working-age population with intermediate education)","SL.TLF.INTM.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","66.6157573845224","","","","","62.1784525267586","","","","",
"Pakistan","PAK","Labor force with intermediate education (% of total working-age population with intermediate education)","SL.TLF.INTM.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","48.852","50.69","50.579","49.273","48.878","48.615","47.403","57.835","48.642","46.512","47.345","45.653","","46.747","46.566","56.943","52.584","","","","53.689",
"Panama","PAN","Labor force with intermediate education (% of total working-age population with intermediate education)","SL.TLF.INTM.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","60.606","","","","","","62.225","","","69.906","70.57","64.132","71.646","71.214","69.92","70.562","71.539","71.572","71.758","71.546","71.27","72.006","71.804","71.261","65.974","69.126","67.366","68.886","",
"Peru","PER","Labor force with intermediate education (% of total working-age population with intermediate education)","SL.TLF.INTM.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","74.778","74.779","71.818","73.973","73.598","73.044","74.659","73.112","70.332","73.287","75.44","76.261","76.56","77.492","76.775","76.151","76.209","74.551","73.407","74.71","75.105","74.948","75.794","66.939","73.619","75.827","74.53","74.16","",
"Philippines","PHL","Labor force with intermediate education (% of total working-age population with intermediate education)","SL.TLF.INTM.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","64.566","","","","","","","","","","","74.7","74.33","74.55","51.44","","","","42.392","47.503","46.808","","",
"Palau","PLW","Labor force with intermediate education (% of total working-age population with intermediate education)","SL.TLF.INTM.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","65.636","","","","","","","","","","","","","","69.606","","","","","","68.535","","","71.32","","",
"Papua New Guinea","PNG","Labor force with intermediate education (% of total working-age population with intermediate education)","SL.TLF.INTM.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","47.915","","","","","","","","","","","","63.152","","","",
"Poland","POL","Labor force with intermediate education (% of total working-age population with intermediate education)","SL.TLF.INTM.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","71.132","70.741","70.68","68.783","68.95","67.532","66.068","64.68","64.209","62.884","62.099","62.455","62.295","62.52","62.251","61.815","61.078","60.789","58.934","59.545","59.167","58.421","57.942","57.392","59.811","60.107","59.422","59.008","",
"Pre-demographic dividend","PRE","Labor force with intermediate education (% of total working-age population with intermediate education)","SL.TLF.INTM.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Puerto Rico (US)","PRI","Labor force with intermediate education (% of total working-age population with intermediate education)","SL.TLF.INTM.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","35.02","","","","","40.198","","","","","",
"Korea, Dem. People's Rep.","PRK","Labor force with intermediate education (% of total working-age population with intermediate education)","SL.TLF.INTM.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Portugal","PRT","Labor force with intermediate education (% of total working-age population with intermediate education)","SL.TLF.INTM.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","64.954","65.475","63.384","59.466","60.483","62.349","63.243","66.709","65.842","64.996","67.336","66.413","64.775","66.225","67.968","67.866","68.643","70.701","71.631","73.299","73.73","74.129","74.93","74.703","74.731","75.125","74.907","75.259","72.27","72.553","73.968","75.076","75.086","",
"Paraguay","PRY","Labor force with intermediate education (% of total working-age population with intermediate education)","SL.TLF.INTM.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","79.58","76.765","","74.611","74.598","74.313","75.334","75.919","71.757","73.42","75.526","77.686","75.804","76.376","79.051","76.374","75.349","75.101","76.986","76.973","","","","","","","","",
"West Bank and Gaza","PSE","Labor force with intermediate education (% of total working-age population with intermediate education)","SL.TLF.INTM.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","44.656","40.198","38.011","39.615","38.109","37.382","36.614","37.789","36.86","36.143","34.725","36.444","36.581","36.274","36.931","38.724","38.239","37.667","37.362","37.673","34.674","36.504","37.728","","38.158","",
"Pacific island small states","PSS","Labor force with intermediate education (% of total working-age population with intermediate education)","SL.TLF.INTM.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Post-demographic dividend","PST","Labor force with intermediate education (% of total working-age population with intermediate education)","SL.TLF.INTM.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","67.7966409715607","67.7105166927816","","67.9845918615829","67.5653989910329","66.5578496303626","67.5219359002291","66.9484534189865","66.6684283160422","66.8765396647205","66.9358336892746","66.7144865024019","66.3333787895208","66.0735768383124","65.484895105062","64.8597890044851","63.1597148161472","62.5450505213603","63.4669984512184","61.9892075933965","62.1088314897763","61.120329560884","62.3147419038554","62.1365271104546","60.6743000790738","61.4052207843703","61.5638247916361","61.6103166343416","61.2214668759071","",
"French Polynesia","PYF","Labor force with intermediate education (% of total working-age population with intermediate education)","SL.TLF.INTM.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Qatar","QAT","Labor force with intermediate education (% of total working-age population with intermediate education)","SL.TLF.INTM.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","83.92","100","83.28","","82.65","","82.04","79.64","78.74","82.67","","","",
"Romania","ROU","Labor force with intermediate education (% of total working-age population with intermediate education)","SL.TLF.INTM.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","74.829","72.985","72.814","72.263","71.106","68.216","67.412","68.251","65.397","66.205","64.572","63.283","62.86","64.44","63.782","64.019","63.5","63.832","63.679","62.626","63.82","63.827","62.574","61.693","57.055","56.949","56.604","56.857","",
"Russian Federation","RUS","Labor force with intermediate education (% of total working-age population with intermediate education)","SL.TLF.INTM.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","77.937","77.793","77.68","77.097","76.878","76.315","76.08","69.952","69.588","68.318","67.707","68.128","62.033","62.008","62.136","",
"Rwanda","RWA","Labor force with intermediate education (% of total working-age population with intermediate education)","SL.TLF.INTM.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","77.112","","","50.928","51.382","50.711","58.59","52.884","54.667","56.481","58.772","",
"South Asia","SAS","Labor force with intermediate education (% of total working-age population with intermediate education)","SL.TLF.INTM.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","51.573","","","","","","50.678","","","","","55.083","","","","","46.8850021611006","","45.035386727425","","","","","","41.5998209094528","42.7944718823814","42.9310013069602","44.1981569009335","47.4219298724673","49.0297114988512","49.2012360629475","",
"Saudi Arabia","SAU","Labor force with intermediate education (% of total working-age population with intermediate education)","SL.TLF.INTM.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","52.32","54.151","55.346","58.442","61.095","61.185","64.273","63.723","",
"Sudan","SDN","Labor force with intermediate education (% of total working-age population with intermediate education)","SL.TLF.INTM.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","64.235","","","41.777","","","","","","","","","","","44.822","","","",
"Senegal","SEN","Labor force with intermediate education (% of total working-age population with intermediate education)","SL.TLF.INTM.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","37.21","","","","34.666","34.237","27.939","","45.014","","","37.994","37.157","37.734","",
"Singapore","SGP","Labor force with intermediate education (% of total working-age population with intermediate education)","SL.TLF.INTM.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","77.72","77.96","","","","77.76","","","","","","","69.827","68.197","67.406","63.697","",
"Solomon Islands","SLB","Labor force with intermediate education (% of total working-age population with intermediate education)","SL.TLF.INTM.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","47.132","","","","","","69.98","","","","","","","","92.854","","","","","","","","","","","","",
"Sierra Leone","SLE","Labor force with intermediate education (% of total working-age population with intermediate education)","SL.TLF.INTM.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","41.383","","","","","","","","","","","44.627","","","","61.624","","","","","","","",
"El Salvador","SLV","Labor force with intermediate education (% of total working-age population with intermediate education)","SL.TLF.INTM.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","55.283","51.065","52.76","54.668","52.973","52.363","57.273","57.008","57.062","58.036","60.953","63.703","64.515","65.522","66.059","",
"San Marino","SMR","Labor force with intermediate education (% of total working-age population with intermediate education)","SL.TLF.INTM.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","74.05","70.78","","","",
"Somalia, Fed. Rep.","SOM","Labor force with intermediate education (% of total working-age population with intermediate education)","SL.TLF.INTM.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","46.047","","","22.805","","","",
"Serbia","SRB","Labor force with intermediate education (% of total working-age population with intermediate education)","SL.TLF.INTM.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","62.74","58.989","56.946","55.968","55.326","55.295","56.531","60.122","59.333","60.316","60.725","61.207","60.718","60.143","62.437","62.926","63.575","64.061","",
"Sub-Saharan Africa (excluding high income)","SSA","Labor force with intermediate education (% of total working-age population with intermediate education)","SL.TLF.INTM.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"South Sudan","SSD","Labor force with intermediate education (% of total working-age population with intermediate education)","SL.TLF.INTM.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","79.9","","","","","","","","","","","","","","","","","",
"Sub-Saharan Africa","SSF","Labor force with intermediate education (% of total working-age population with intermediate education)","SL.TLF.INTM.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Small states","SST","Labor force with intermediate education (% of total working-age population with intermediate education)","SL.TLF.INTM.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Sao Tome and Principe","STP","Labor force with intermediate education (% of total working-age population with intermediate education)","SL.TLF.INTM.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","29.601","","","","","","","","",
"Suriname","SUR","Labor force with intermediate education (% of total working-age population with intermediate education)","SL.TLF.INTM.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","72.19","","79.019","","","","","","","","","",
"Slovak Republic","SVK","Labor force with intermediate education (% of total working-age population with intermediate education)","SL.TLF.INTM.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","72.916","72.53","74.477","74.295","73.661","73.722","73.594","71.79","72.012","71.439","71.288","70.263","69.978","67.608","67.758","67.266","66.207","66.12","66.437","66.093","65.303","64.628","63.653","64.65","64.756","64.982","64.401","",
"Slovenia","SVN","Labor force with intermediate education (% of total working-age population with intermediate education)","SL.TLF.INTM.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","70.789","70.006","70.574","68.491","67.125","66.123","66.221","64.072","66.773","66.344","65.704","65.178","65.105","64.362","63.559","62.077","61.566","60.96","60.886","60.285","59.118","60.436","61.288","60.076","58.792","57.848","58.651","60.832","61.377","",
"Sweden","SWE","Labor force with intermediate education (% of total working-age population with intermediate education)","SL.TLF.INTM.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","82.138","83.715","76.546","75.914","76.743","76.037","78.014","77.853","77.75","77.715","78.299","79.031","79.166","79.365","78.231","77.533","77.98","77.857","77.759","77.519","76.97","76.384","77.03","76.539","76.66","76.968","69.064","67.792","68.661","67.642","",
"Eswatini","SWZ","Labor force with intermediate education (% of total working-age population with intermediate education)","SL.TLF.INTM.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","51.602","","","","","54.505","","54.665","","",
"Sint Maarten (Dutch part)","SXM","Labor force with intermediate education (% of total working-age population with intermediate education)","SL.TLF.INTM.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Seychelles","SYC","Labor force with intermediate education (% of total working-age population with intermediate education)","SL.TLF.INTM.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","72.28","72.804","68.957","68.949","68.354","64.364","63.249","","","75.301","77.108","",
"Syrian Arab Republic","SYR","Labor force with intermediate education (% of total working-age population with intermediate education)","SL.TLF.INTM.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Turks and Caicos Islands","TCA","Labor force with intermediate education (% of total working-age population with intermediate education)","SL.TLF.INTM.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Chad","TCD","Labor force with intermediate education (% of total working-age population with intermediate education)","SL.TLF.INTM.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","50.113","","","","","","","",
"East Asia & Pacific (IDA & IBRD countries)","TEA","Labor force with intermediate education (% of total working-age population with intermediate education)","SL.TLF.INTM.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","70.1093846924141","","","","","","","","","","","","","","","","","","","","","","","","","",
"Europe & Central Asia (IDA & IBRD countries)","TEC","Labor force with intermediate education (% of total working-age population with intermediate education)","SL.TLF.INTM.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","69.7306708638314","69.492851273257","69.2754892651627","68.8581289767027","67.5829291023377","67.129797630017","66.8815587835109","61.8159700992012","65.7144181587184","64.3823891352468","62.591244916644","63.6090460925606","61.4977140495689","61.5318533922592","61.6077222560808","",
"Togo","TGO","Labor force with intermediate education (% of total working-age population with intermediate education)","SL.TLF.INTM.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","79.646","","","","60.417","79.96","","","","75.139","","51.477","","70.827","","","71.392","","","",
"Thailand","THA","Labor force with intermediate education (% of total working-age population with intermediate education)","SL.TLF.INTM.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","56.347","","","","","","","83.232","","","74.386","75.65","75.56","73.271","72.314","72.476","71.781","71.368","72.289","72.077","72.129","71.967","72.504","74.299","74.162","",
"Tajikistan","TJK","Labor force with intermediate education (% of total working-age population with intermediate education)","SL.TLF.INTM.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","61.837","","","","50.648","","45.542","","","","","","","43.566","","","","","","","","","",
"Turkmenistan","TKM","Labor force with intermediate education (% of total working-age population with intermediate education)","SL.TLF.INTM.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Latin America & the Caribbean (IDA & IBRD countries)","TLA","Labor force with intermediate education (% of total working-age population with intermediate education)","SL.TLF.INTM.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","72.4297211658931","71.9957162661856","71.7205188471111","72.8397664803528","72.7474077345488","73.1742153062313","72.5875544448666","72.5998019862088","","71.50977000839","73.2316289479151","73.757698517943","73.3477374340737","72.8380110762368","70.5872971220352","70.3986103087706","70.6158345919228","71.0207552245622","65.7007406001538","69.4800274195866","70.177134529159","69.9844421074165","69.9096863544715","",
"Timor-Leste","TLS","Labor force with intermediate education (% of total working-age population with intermediate education)","SL.TLF.INTM.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","64.533","","","","","","69.853","","","46.837","","","51.679","","54.429","63.724","","","","","35.988","46.338","","","",
"Middle East, North Africa, Afghanistan & Pakistan (IDA & IBRD)","TMN","Labor force with intermediate education (% of total working-age population with intermediate education)","SL.TLF.INTM.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","49.8403772743326","48.4597119352927","54.1177398453187","","49.577570912802","","","","","49.0189705625267","51.2814260347563","49.1250980213899","","","","",
"Tonga","TON","Labor force with intermediate education (% of total working-age population with intermediate education)","SL.TLF.INTM.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","71.623","","53.836","","","58.16","","52.751","","",
"South Asia (IDA & IBRD)","TSA","Labor force with intermediate education (% of total working-age population with intermediate education)","SL.TLF.INTM.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","51.573","","","","","","50.678","","","","","55.083","","","","","46.8850021611006","","45.035386727425","","","","","","41.5998209094528","42.7944718823814","42.9310013069602","44.1981569009335","47.4219298724673","49.0297114988512","49.2012360629475","",
"Sub-Saharan Africa (IDA & IBRD countries)","TSS","Labor force with intermediate education (% of total working-age population with intermediate education)","SL.TLF.INTM.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Trinidad and Tobago","TTO","Labor force with intermediate education (% of total working-age population with intermediate education)","SL.TLF.INTM.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","73.613","73.221","73.842","73.892","73.332","72.644","72.284","","","74.292","71.22","68.202","70.72","71.159","71.232","",
"Tunisia","TUN","Labor force with intermediate education (% of total working-age population with intermediate education)","SL.TLF.INTM.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","47.362","46.641","46.722","47.022","46.374","47.494","47.819","52.456","52.758","45.018","50.648","51.734","51.251","","50.958","","","58.391","57.61","","",
"Turkiye","TUR","Labor force with intermediate education (% of total working-age population with intermediate education)","SL.TLF.INTM.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","55.323","55.992","55.149","53.291","54.837","55.415","55.399","55.168","56.118","57.626","57.448","57.782","57.384","58.334","58.547","59.208","59.677","60.086","60.336","59.279","55.013","57.181","60.152","60.837","61.425","",
"Tuvalu","TUV","Labor force with intermediate education (% of total working-age population with intermediate education)","SL.TLF.INTM.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","76.506","","","","","","69.035","63.778","","","","","50.894","","","",
